warehouse_code,order_date,order_num
BELGGB,2020-03-17 00:00:00,57
BELGGB,2020-03-31 00:00:00,190
BELGGB,2020-04-19 00:00:00,182
BELGGB,2020-05-04 00:00:00,378
BELGGB,2020-09-18 00:00:00,922
BELGGB,2020-10-08 00:00:00,938
BELGGB,2020-10-14 00:00:00,1206
BELGGB,2020-11-26 00:00:00,3852
BELGGB,2020-12-18 00:00:00,2194
CAMSGA,2020-01-18 00:00:00,154
CAMSGA,2020-01-26 00:00:00,176
CAMSGA,2020-03-08 00:00:00,245
CAMSGA,2020-03-10 00:00:00,356
CAMSGA,2020-06-22 00:00:00,428
CAMSGA,2020-07-02 00:00:00,375
CAMSGA,2020-07-29 00:00:00,388
CAMSGA,2020-10-26 00:00:00,321
CAMSGA,2020-11-01 00:00:00,841
CAMSGA,2020-12-24 00:00:00,372
CARCDA,2020-01-19 00:00:00,3
CARCDA,2020-04-05 00:00:00,17
CAYYZA,2020-01-08 00:00:00,1
CAYYZA,2020-05-11 00:00:00,1
CNDGMA,2020-02-11 00:00:00,6
CNDGMA,2020-02-26 00:00:00,67
CNDGMA,2020-04-09 00:00:00,9
CNDGMA,2020-04-22 00:00:00,90
CNDGMA,2020-05-17 00:00:00,5
CNDGMA,2020-07-09 00:00:00,67
CNHKGB,2020-02-29 00:00:00,458
CNHKGB,2020-06-17 00:00:00,4156
CNHKGB,2020-08-21 00:00:00,600
CZPRGA,2020-02-10 00:00:00,9847
CZPRGA,2020-03-10 00:00:00,9237
CZPRGA,2020-05-06 00:00:00,13385
CZPRGA,2020-05-09 00:00:00,6729
CZPRGA,2020-06-06 00:00:00,4707
CZPRGA,2020-06-07 00:00:00,5005
CZPRGA,2020-06-10 00:00:00,9704
CZPRGA,2020-07-03 00:00:00,8716
CZPRGA,2020-07-17 00:00:00,8937
CZPRGA,2020-09-25 00:00:00,9235
CZPRGA,2020-11-12 00:00:00,16564
CZPRGA,2020-12-10 00:00:00,17761
CZPRGA,2020-12-16 00:00:00,16096
CZPRGA,2021-01-07 00:00:00,17946
DEFRAA,2020-01-30 00:00:00,2621
DEFRAA,2020-03-14 00:00:00,1631
DEFRAA,2020-05-29 00:00:00,3166
DEFRAA,2020-07-23 00:00:00,4406
DEFRAA,2020-10-03 00:00:00,4877
DEFRAA,2020-12-07 00:00:00,13255
DEFRAA,2021-01-12 00:00:00,7596
DEFRAB,2020-05-29 00:00:00,8062
DEFRAB,2020-10-17 00:00:00,7366
DEFRAB,2020-10-19 00:00:00,15515
DEFRAB,2020-11-06 00:00:00,9546
DEFRAB,2020-11-16 00:00:00,22826
DEFRAC,2020-11-24 00:00:00,9474
DEFRAC,2020-12-29 00:00:00,2289
DEFRAC,2020-12-30 00:00:00,2675
DEFRAD,2020-12-31 00:00:00,6031
ESMADA,2020-03-15 00:00:00,662
ESMADA,2020-05-10 00:00:00,1428
ESMADA,2020-07-20 00:00:00,4105
ESMADA,2020-08-20 00:00:00,2801
ESMADA,2020-10-26 00:00:00,6352
FRCDGA,2020-11-06 00:00:00,37
FRCDGA,2021-01-20 00:00:00,478
GBLONA,2020-01-31 00:00:00,3543
GBLONA,2020-03-02 00:00:00,5677
GBLONA,2020-07-28 00:00:00,3828
GBLONA,2020-07-30 00:00:00,3403
GBLONA,2020-08-07 00:00:00,3064
GBLONA,2020-09-18 00:00:00,3759
GBLONA,2020-10-25 00:00:00,1872
GBLONA,2021-01-17 00:00:00,1865
GBLTNA,2020-02-02 00:00:00,27168
GBLTNA,2020-02-10 00:00:00,26835
GBLTNA,2020-04-04 00:00:00,18845
GBLTNA,2020-05-02 00:00:00,22032
GBLTNA,2020-05-28 00:00:00,24622
GBLTNA,2020-06-01 00:00:00,30477
GBLTNA,2020-07-08 00:00:00,25908
GBLTNA,2020-07-23 00:00:00,22237
GBLTNA,2020-09-21 00:00:00,30192
GBLTNA,2020-11-24 00:00:00,42282
GBLTNA,2021-01-12 00:00:00,29700
GBLTNA,2021-01-19 00:00:00,30852
JPOSAA,2020-02-10 00:00:00,792
JPOSAA,2020-02-14 00:00:00,419
JPOSAA,2020-03-27 00:00:00,369
JPOSAA,2020-04-03 00:00:00,447
JPOSAA,2020-04-09 00:00:00,522
JPOSAA,2020-07-06 00:00:00,923
JPOSAA,2020-07-09 00:00:00,473
JPOSAA,2020-08-21 00:00:00,550
PLSLBA,2020-01-10 00:00:00,535
PLSLBA,2020-03-29 00:00:00,695
PLSLBA,2020-04-11 00:00:00,283
PLSLBA,2020-05-05 00:00:00,814
PLSLBA,2020-06-28 00:00:00,640
PLSLBA,2020-07-07 00:00:00,1013
PLSLBA,2020-08-01 00:00:00,691
PLSLBA,2020-09-26 00:00:00,396
PLSLBA,2020-11-10 00:00:00,141
PLSLBA,2021-01-04 00:00:00,73
PLSLBB,2020-11-08 00:00:00,1720
PLSLBB,2020-11-21 00:00:00,1988
PLSLBB,2020-12-03 00:00:00,3774
USLAXA,2020-02-22 00:00:00,5145
USLAXA,2020-03-04 00:00:00,8915
USLAXA,2020-03-19 00:00:00,8605
USLAXA,2020-06-04 00:00:00,12778
USLAXA,2020-07-08 00:00:00,14954
USLAXA,2020-10-06 00:00:00,11482
USLAXA,2021-01-10 00:00:00,14049
USLAXA,2021-01-11 00:00:00,12925
USNYCA,2020-09-29 00:00:00,11036
USNYCA,2020-10-01 00:00:00,9649
USNYCA,2020-10-11 00:00:00,10090
USNYCA,2020-10-13 00:00:00,11717
USNYCA,2020-12-15 00:00:00,11793
USNYCA,2020-12-25 00:00:00,7142
AUMELA,2020-03-03 00:00:00,16
AUMELA,2020-04-18 00:00:00,1
AUMELA,2020-05-19 00:00:00,85
AUMELA,2020-05-28 00:00:00,77
AUMELA,2020-06-02 00:00:00,72
AUMELA,2020-06-20 00:00:00,64
AUMELA,2020-07-04 00:00:00,115
AUMELA,2020-11-11 00:00:00,53
AUMELB,2020-09-10 00:00:00,189
AUMELB,2020-09-14 00:00:00,122
AUMELB,2020-09-30 00:00:00,159
AUMELB,2020-10-30 00:00:00,138
AUMELB,2020-12-09 00:00:00,259
AUSYDA,2020-01-31 00:00:00,1923
AUSYDA,2020-04-20 00:00:00,3461
AUSYDA,2020-04-27 00:00:00,3492
AUSYDA,2020-05-27 00:00:00,2059
AUSYDA,2020-07-25 00:00:00,1297
AUSYDA,2020-09-13 00:00:00,1231
AUSYDA,2020-09-27 00:00:00,1473
AUSYDA,2020-10-03 00:00:00,1656
BELGGA,2020-01-20 00:00:00,246
BELGGA,2020-03-24 00:00:00,78
BELGGA,2020-05-02 00:00:00,52
BELGGA,2020-05-04 00:00:00,82
BELGGA,2020-07-06 00:00:00,100
BELGGA,2020-08-28 00:00:00,136
BELGGA,2020-10-10 00:00:00,61
BELGGA,2020-11-25 00:00:00,193
BELGGA,2021-01-01 00:00:00,3
BELGGB,2020-03-30 00:00:00,103
BELGGB,2020-06-05 00:00:00,880
BELGGB,2020-08-16 00:00:00,382
BELGGB,2021-01-01 00:00:00,1114
BELGGB,2021-01-04 00:00:00,2783
BELGGB,2021-01-23 00:00:00,425
CAMSGA,2020-02-21 00:00:00,75
CAMSGA,2020-06-30 00:00:00,468
CAMSGA,2020-10-03 00:00:00,244
CAMSGA,2020-11-28 00:00:00,636
CAMSGA,2020-12-05 00:00:00,285
CAMSGA,2020-12-26 00:00:00,167
CAYYZA,2020-01-16 00:00:00,1
CAYYZA,2020-02-08 00:00:00,1
CAYYZA,2020-03-02 00:00:00,3
CNDGMA,2020-01-26 00:00:00,1
CNDGMA,2020-02-01 00:00:00,4
CNDGMA,2020-04-11 00:00:00,2
CNDGMA,2020-06-27 00:00:00,1
CNDGMA,2020-07-21 00:00:00,2
CNHKGB,2020-01-14 00:00:00,1693
CNHKGB,2020-02-06 00:00:00,427
CNHKGB,2020-02-18 00:00:00,491
CNHKGB,2020-02-27 00:00:00,9383
CNHKGB,2020-05-18 00:00:00,1150
CNHKGB,2020-06-23 00:00:00,865
CNHKGB,2020-09-11 00:00:00,1421
CNHKGB,2020-10-13 00:00:00,1186
CZPRGA,2020-01-21 00:00:00,8371
CZPRGA,2020-02-18 00:00:00,6476
CZPRGA,2020-03-17 00:00:00,6347
CZPRGA,2020-08-18 00:00:00,10297
CZPRGA,2020-09-09 00:00:00,9997
CZPRGA,2021-01-11 00:00:00,19474
DEFRAA,2020-07-25 00:00:00,3245
DEFRAA,2020-08-13 00:00:00,5607
DEFRAA,2020-10-01 00:00:00,6678
DEFRAA,2020-10-12 00:00:00,11489
DEFRAA,2020-11-15 00:00:00,4788
DEFRAA,2020-12-05 00:00:00,5930
DEFRAA,2021-01-16 00:00:00,4691
DEFRAB,2020-03-11 00:00:00,5051
DEFRAB,2020-03-18 00:00:00,5661
DEFRAB,2020-04-17 00:00:00,11370
DEFRAB,2020-06-09 00:00:00,9639
DEFRAB,2020-06-14 00:00:00,208
DEFRAB,2020-06-29 00:00:00,18419
DEFRAB,2020-08-05 00:00:00,11091
DEFRAB,2020-09-13 00:00:00,626
DEFRAB,2020-09-18 00:00:00,5983
DEFRAB,2020-10-22 00:00:00,6985
DEFRAB,2020-12-09 00:00:00,13963
DEFRAC,2020-10-30 00:00:00,4299
DEFRAC,2020-11-08 00:00:00,3758
DEFRAC,2020-12-10 00:00:00,9049
DEFRAD,2020-12-15 00:00:00,22
DEFRAD,2021-01-07 00:00:00,8444
ESMADA,2020-01-25 00:00:00,1112
ESMADA,2020-01-30 00:00:00,2291
ESMADA,2020-02-21 00:00:00,1454
ESMADA,2020-03-10 00:00:00,2506
ESMADA,2020-03-28 00:00:00,3695
ESMADA,2020-06-10 00:00:00,2634
ESMADA,2020-07-24 00:00:00,3027
ESMADA,2020-09-28 00:00:00,4778
ESMADA,2021-01-15 00:00:00,6179
FRCDGA,2020-09-18 00:00:00,24
FRCDGA,2020-10-07 00:00:00,21
FRCDGA,2020-12-28 00:00:00,75
FRCDGA,2020-12-29 00:00:00,19
GBLONA,2020-04-06 00:00:00,6765
GBLONA,2020-04-27 00:00:00,5338
GBLONA,2020-07-12 00:00:00,417
GBLONA,2020-08-13 00:00:00,3030
GBLONA,2020-10-08 00:00:00,4019
GBLONA,2021-01-03 00:00:00,3158
GBLTNA,2020-01-10 00:00:00,17886
GBLTNA,2020-01-31 00:00:00,25987
GBLTNA,2020-05-10 00:00:00,21032
GBLTNA,2020-06-04 00:00:00,26854
GBLTNA,2020-06-11 00:00:00,28184
GBLTNA,2020-06-27 00:00:00,22683
GBLTNA,2020-08-27 00:00:00,20714
GBLTNA,2020-11-07 00:00:00,30919
GBLTNA,2020-11-22 00:00:00,35795
GBLTNA,2020-12-30 00:00:00,34380
JPOSAA,2020-03-25 00:00:00,528
JPOSAA,2020-04-22 00:00:00,462
JPOSAA,2020-05-06 00:00:00,328
JPOSAA,2020-06-13 00:00:00,356
PLSLBA,2020-02-15 00:00:00,223
PLSLBA,2020-02-24 00:00:00,443
PLSLBA,2020-03-03 00:00:00,352
PLSLBA,2020-04-18 00:00:00,412
PLSLBA,2020-08-31 00:00:00,1662
PLSLBA,2020-11-05 00:00:00,126
PLSLBA,2020-12-01 00:00:00,148
PLSLBB,2020-09-13 00:00:00,432
PLSLBB,2020-12-11 00:00:00,3480
USLAXA,2020-01-20 00:00:00,8260
USLAXA,2020-03-18 00:00:00,9073
USLAXA,2020-05-19 00:00:00,16129
USLAXA,2020-05-28 00:00:00,17539
USLAXA,2020-06-01 00:00:00,14547
USLAXA,2020-07-24 00:00:00,10639
USLAXA,2020-08-27 00:00:00,10878
USLAXA,2020-09-11 00:00:00,8178
USLAXA,2020-09-12 00:00:00,4048
USLAXA,2020-11-12 00:00:00,11623
USLAXA,2020-11-21 00:00:00,5287
USLAXA,2020-12-03 00:00:00,15338
USLAXA,2020-12-06 00:00:00,22280
USNYCA,2020-05-13 00:00:00,12383
USNYCA,2020-05-16 00:00:00,5411
USNYCA,2020-07-18 00:00:00,6567
USNYCA,2020-07-20 00:00:00,12329
USNYCA,2020-07-26 00:00:00,15249
AUMELA,2020-01-07 00:00:00,10
AUMELA,2020-01-17 00:00:00,10
AUMELA,2020-02-26 00:00:00,9
AUMELA,2020-04-16 00:00:00,54
AUMELA,2020-06-21 00:00:00,70
AUMELA,2020-06-26 00:00:00,77
AUMELA,2020-08-24 00:00:00,16
AUMELA,2020-10-25 00:00:00,2
AUMELA,2020-11-20 00:00:00,1
AUMELA,2020-12-23 00:00:00,38
AUMELB,2020-08-12 00:00:00,199
AUMELB,2020-11-11 00:00:00,236
AUMELB,2020-12-26 00:00:00,177
AUMELB,2021-01-04 00:00:00,234
AUSYDA,2020-02-04 00:00:00,2061
AUSYDA,2020-08-10 00:00:00,4589
AUSYDA,2020-10-02 00:00:00,2504
AUSYDA,2020-12-07 00:00:00,5150
AUSYDA,2021-01-12 00:00:00,2947
BELGGA,2020-01-23 00:00:00,170
BELGGA,2020-04-19 00:00:00,231
BELGGA,2020-05-28 00:00:00,54
BELGGA,2020-08-23 00:00:00,44
BELGGA,2020-08-27 00:00:00,129
BELGGA,2020-10-09 00:00:00,103
BELGGA,2020-11-07 00:00:00,40
BELGGA,2020-11-17 00:00:00,50
BELGGA,2020-11-19 00:00:00,48
BELGGA,2020-12-04 00:00:00,70
BELGGA,2021-01-04 00:00:00,234
BELGGB,2020-01-05 00:00:00,30
BELGGB,2020-02-11 00:00:00,142
BELGGB,2020-02-17 00:00:00,247
BELGGB,2020-04-27 00:00:00,274
BELGGB,2020-12-23 00:00:00,1976
CAMSGA,2020-01-11 00:00:00,101
CAMSGA,2020-02-26 00:00:00,211
CAMSGA,2020-02-27 00:00:00,257
CAMSGA,2020-04-25 00:00:00,328
CAMSGA,2020-04-26 00:00:00,434
CAMSGA,2020-05-01 00:00:00,425
CAMSGA,2020-06-10 00:00:00,444
CAMSGA,2020-06-12 00:00:00,388
CAMSGA,2020-07-16 00:00:00,364
CAMSGA,2020-08-09 00:00:00,457
CAMSGA,2020-08-16 00:00:00,465
CAMSGA,2020-08-20 00:00:00,663
CARCDA,2020-03-17 00:00:00,2
CAYYZA,2020-02-07 00:00:00,7
CAYYZA,2020-03-21 00:00:00,7
CNDGMA,2020-02-08 00:00:00,1
CNDGMA,2020-02-24 00:00:00,49
CNHKGB,2020-01-01 00:00:00,38
CNHKGB,2020-03-10 00:00:00,761
CNHKGB,2020-06-05 00:00:00,1377
CNHKGB,2020-07-23 00:00:00,1256
CNHKGB,2020-07-24 00:00:00,859
CNHKGB,2020-10-01 00:00:00,2327
CNHKGB,2020-10-03 00:00:00,636
CNHKGB,2020-10-11 00:00:00,146
CNHKGB,2021-01-09 00:00:00,681
CNHKGB,2021-01-16 00:00:00,670
CZPRGA,2020-01-13 00:00:00,12710
CZPRGA,2020-02-11 00:00:00,7908
CZPRGA,2020-03-21 00:00:00,4659
CZPRGA,2020-04-09 00:00:00,9238
CZPRGA,2020-05-22 00:00:00,10098
CZPRGA,2020-07-23 00:00:00,9048
CZPRGA,2020-12-27 00:00:00,5949
DEFRAA,2020-01-01 00:00:00,1045
DEFRAA,2020-01-10 00:00:00,2516
DEFRAA,2020-01-19 00:00:00,1417
DEFRAA,2020-04-02 00:00:00,3653
DEFRAA,2020-12-03 00:00:00,8129
DEFRAA,2020-12-22 00:00:00,6107
DEFRAA,2020-12-30 00:00:00,7519
DEFRAB,2020-01-02 00:00:00,3847
DEFRAB,2020-01-08 00:00:00,3410
DEFRAB,2020-01-28 00:00:00,3345
DEFRAB,2020-01-31 00:00:00,3150
DEFRAB,2020-02-04 00:00:00,4243
DEFRAB,2020-02-07 00:00:00,3562
DEFRAB,2020-05-22 00:00:00,8184
DEFRAB,2020-05-30 00:00:00,6907
DEFRAB,2020-07-22 00:00:00,9003
DEFRAB,2020-07-28 00:00:00,9525
DEFRAB,2020-08-02 00:00:00,209
DEFRAB,2020-09-20 00:00:00,483
DEFRAB,2020-09-23 00:00:00,6974
DEFRAB,2020-11-18 00:00:00,9479
DEFRAB,2020-12-08 00:00:00,8544
DEFRAC,2020-10-23 00:00:00,3305
DEFRAC,2020-11-03 00:00:00,6086
DEFRAD,2020-12-27 00:00:00,3417
DEFRAD,2021-01-09 00:00:00,4996
ESMADA,2020-02-01 00:00:00,1132
ESMADA,2020-02-05 00:00:00,2247
ESMADA,2020-04-14 00:00:00,4496
ESMADA,2020-04-23 00:00:00,2341
ESMADA,2020-06-07 00:00:00,1252
ESMADA,2020-07-14 00:00:00,4553
ESMADA,2020-07-25 00:00:00,1930
ESMADA,2020-08-16 00:00:00,2040
ESMADA,2020-09-09 00:00:00,4209
FRCDGA,2020-10-09 00:00:00,30
FRCDGA,2020-11-02 00:00:00,110
GBLONA,2020-02-04 00:00:00,4195
GBLONA,2020-02-26 00:00:00,3330
GBLONA,2020-07-31 00:00:00,3075
GBLONA,2020-08-10 00:00:00,4139
GBLONA,2020-09-10 00:00:00,3605
GBLONA,2020-09-26 00:00:00,3107
GBLONA,2020-11-19 00:00:00,6772
GBLONA,2020-12-09 00:00:00,7372
GBLTNA,2020-01-20 00:00:00,27144
GBLTNA,2020-02-21 00:00:00,25674
GBLTNA,2020-03-06 00:00:00,23049
GBLTNA,2020-05-05 00:00:00,26103
GBLTNA,2020-06-14 00:00:00,21278
GBLTNA,2020-06-16 00:00:00,31211
GBLTNA,2020-07-18 00:00:00,17075
GBLTNA,2020-08-03 00:00:00,31370
GBLTNA,2020-10-06 00:00:00,26242
GBLTNA,2020-11-04 00:00:00,33695
GBLTNA,2021-01-13 00:00:00,27054
JPOSAA,2020-01-05 00:00:00,213
JPOSAA,2020-01-09 00:00:00,515
JPOSAA,2020-01-24 00:00:00,347
JPOSAA,2020-03-24 00:00:00,677
JPOSAA,2020-07-21 00:00:00,1051
JPOSAA,2020-08-03 00:00:00,962
JPOSAA,2020-11-02 00:00:00,572
JPOSAA,2020-11-20 00:00:00,453
JPOSAA,2020-12-21 00:00:00,724
JPOSAA,2021-01-01 00:00:00,3
JPOSAA,2021-01-14 00:00:00,690
PLSLBA,2020-02-09 00:00:00,282
PLSLBA,2020-04-20 00:00:00,776
PLSLBA,2020-07-31 00:00:00,1021
PLSLBA,2020-08-27 00:00:00,1885
PLSLBA,2020-08-29 00:00:00,1150
PLSLBA,2021-01-19 00:00:00,56
PLSLBB,2020-08-13 00:00:00,909
PLSLBB,2020-09-25 00:00:00,1502
PLSLBB,2020-10-23 00:00:00,1644
PLSLBB,2020-11-12 00:00:00,22104
PLSLBB,2020-11-19 00:00:00,3192
PLSLBB,2021-01-14 00:00:00,3919
PLSLBB,2021-01-22 00:00:00,2755
USLAXA,2020-05-30 00:00:00,9476
USLAXA,2020-06-17 00:00:00,12734
USLAXA,2020-07-19 00:00:00,14051
USLAXA,2020-07-20 00:00:00,15710
USLAXA,2020-09-20 00:00:00,13941
USLAXA,2020-09-24 00:00:00,11345
USLAXA,2020-09-28 00:00:00,11688
USNYCA,2020-02-29 00:00:00,2640
USNYCA,2020-03-24 00:00:00,8649
USNYCA,2020-05-03 00:00:00,8534
USNYCA,2020-05-25 00:00:00,10195
USNYCA,2020-07-02 00:00:00,9874
USNYCA,2020-07-15 00:00:00,20586
USNYCA,2020-07-25 00:00:00,12725
USNYCA,2020-09-07 00:00:00,12035
USNYCA,2020-09-27 00:00:00,10874
USNYCA,2021-01-10 00:00:00,11497
AUMELA,2020-01-22 00:00:00,9
AUMELA,2020-02-16 00:00:00,15
AUMELA,2020-03-07 00:00:00,7
AUMELA,2020-03-14 00:00:00,5
AUMELA,2020-03-25 00:00:00,1020
AUMELA,2020-05-11 00:00:00,96
AUMELA,2020-07-12 00:00:00,154
AUMELA,2020-07-26 00:00:00,135
AUMELA,2020-08-12 00:00:00,11
AUMELA,2020-09-19 00:00:00,5
AUMELA,2020-10-19 00:00:00,4
AUMELB,2020-10-10 00:00:00,98
AUMELB,2020-11-06 00:00:00,175
AUMELB,2020-11-19 00:00:00,283
AUSYDA,2020-01-01 00:00:00,473
AUSYDA,2020-02-28 00:00:00,1589
AUSYDA,2020-03-19 00:00:00,1514
AUSYDA,2020-04-21 00:00:00,2525
AUSYDA,2020-05-08 00:00:00,1923
AUSYDA,2020-07-08 00:00:00,2203
AUSYDA,2020-10-01 00:00:00,2128
AUSYDA,2020-11-18 00:00:00,3240
AUSYDA,2021-01-17 00:00:00,1496
BELGGA,2020-01-03 00:00:00,127
BELGGA,2020-02-09 00:00:00,55
BELGGA,2020-02-26 00:00:00,107
BELGGA,2020-03-16 00:00:00,87
BELGGA,2020-06-03 00:00:00,69
BELGGA,2020-08-14 00:00:00,124
BELGGA,2020-09-24 00:00:00,157
BELGGA,2020-10-08 00:00:00,148
BELGGA,2020-11-02 00:00:00,178
BELGGA,2021-01-17 00:00:00,18
BELGGA,2021-01-21 00:00:00,74
BELGGB,2020-03-16 00:00:00,131
BELGGB,2020-03-21 00:00:00,22
BELGGB,2020-04-20 00:00:00,439
BELGGB,2020-05-01 00:00:00,201
BELGGB,2020-07-09 00:00:00,515
BELGGB,2020-07-28 00:00:00,684
BELGGB,2020-09-22 00:00:00,1163
BELGGB,2020-10-19 00:00:00,1375
BELGGB,2020-10-25 00:00:00,734
BELGGB,2020-10-26 00:00:00,1896
BELGGB,2020-10-27 00:00:00,1514
BELGGB,2020-10-29 00:00:00,1218
BELGGB,2020-12-01 00:00:00,2815
BELGGB,2021-01-07 00:00:00,2026
CAMSGA,2020-01-12 00:00:00,191
CAMSGA,2020-05-06 00:00:00,445
CAMSGA,2020-09-21 00:00:00,575
CAMSGA,2020-10-11 00:00:00,304
CAMSGA,2020-12-12 00:00:00,430
CARCDA,2020-04-01 00:00:00,9
CNDGMA,2020-01-27 00:00:00,4
CNDGMA,2020-03-24 00:00:00,6
CNDGMA,2020-04-10 00:00:00,2
CNDGMA,2020-05-12 00:00:00,40
CNDGMA,2020-06-22 00:00:00,1
CNDGMA,2020-06-26 00:00:00,2
CNHKGB,2020-01-15 00:00:00,731
CNHKGB,2020-02-20 00:00:00,568
CNHKGB,2020-06-06 00:00:00,867
CNHKGB,2020-07-02 00:00:00,604
CNHKGB,2020-07-05 00:00:00,162
CNHKGB,2020-07-21 00:00:00,1064
CNHKGB,2020-08-18 00:00:00,879
CNHKGB,2020-09-15 00:00:00,934
CNHKGB,2020-10-16 00:00:00,868
CNHKGB,2020-10-26 00:00:00,1648
CNHKGB,2020-10-27 00:00:00,792
CNHKGB,2020-12-02 00:00:00,1284
CZPRGA,2020-03-23 00:00:00,11643
CZPRGA,2020-04-19 00:00:00,2949
CZPRGA,2020-06-11 00:00:00,9587
CZPRGA,2020-06-16 00:00:00,10388
CZPRGA,2020-06-17 00:00:00,9942
CZPRGA,2020-07-20 00:00:00,14291
CZPRGA,2020-07-26 00:00:00,3270
CZPRGA,2020-08-23 00:00:00,4349
CZPRGA,2020-10-01 00:00:00,6885
CZPRGA,2020-10-06 00:00:00,10930
CZPRGA,2020-11-01 00:00:00,5802
DEFRAA,2020-02-02 00:00:00,1968
DEFRAA,2020-03-31 00:00:00,4169
DEFRAA,2020-06-16 00:00:00,5447
DEFRAA,2020-08-05 00:00:00,6090
DEFRAA,2020-08-10 00:00:00,9272
DEFRAA,2020-08-21 00:00:00,6677
DEFRAA,2020-09-23 00:00:00,6982
DEFRAA,2020-11-22 00:00:00,3848
DEFRAA,2020-12-15 00:00:00,8526
DEFRAA,2020-12-20 00:00:00,3514
DEFRAB,2020-03-12 00:00:00,6139
DEFRAB,2020-04-06 00:00:00,24491
DEFRAB,2020-04-15 00:00:00,11041
DEFRAB,2020-06-13 00:00:00,6135
DEFRAB,2020-06-28 00:00:00,376
DEFRAB,2020-09-15 00:00:00,6861
DEFRAB,2020-10-12 00:00:00,16810
DEFRAB,2020-11-29 00:00:00,1035
DEFRAB,2020-12-30 00:00:00,8555
DEFRAC,2020-12-19 00:00:00,1405
DEFRAC,2021-01-22 00:00:00,2494
DEFRAD,2021-01-20 00:00:00,6287
ESMADA,2020-01-24 00:00:00,1365
ESMADA,2020-02-20 00:00:00,1885
ESMADA,2020-03-26 00:00:00,928
ESMADA,2021-01-11 00:00:00,9250
FRCDGA,2020-09-22 00:00:00,71
FRCDGA,2020-12-23 00:00:00,10
GBLONA,2020-01-02 00:00:00,2478
GBLONA,2020-02-24 00:00:00,4995
GBLONA,2020-03-05 00:00:00,3388
GBLONA,2020-04-18 00:00:00,3258
GBLONA,2020-05-04 00:00:00,5503
GBLONA,2020-07-04 00:00:00,2257
GBLONA,2020-09-19 00:00:00,2894
GBLTNA,2020-01-28 00:00:00,26994
GBLTNA,2020-04-02 00:00:00,26463
GBLTNA,2020-04-17 00:00:00,25441
GBLTNA,2020-05-07 00:00:00,23131
GBLTNA,2020-05-31 00:00:00,21207
GBLTNA,2020-06-20 00:00:00,24479
GBLTNA,2020-06-29 00:00:00,36021
GBLTNA,2020-07-16 00:00:00,23794
GBLTNA,2020-07-24 00:00:00,21704
GBLTNA,2020-08-26 00:00:00,22553
GBLTNA,2020-10-12 00:00:00,35162
GBLTNA,2021-01-17 00:00:00,21348
JPOSAA,2020-07-11 00:00:00,321
JPOSAA,2020-09-05 00:00:00,988
JPOSAA,2020-10-09 00:00:00,446
JPOSAA,2020-10-28 00:00:00,490
JPOSAA,2020-12-10 00:00:00,629
PLSLBA,2020-02-23 00:00:00,173
PLSLBA,2020-04-04 00:00:00,118
PLSLBA,2020-04-21 00:00:00,506
PLSLBA,2020-06-14 00:00:00,239
PLSLBA,2020-09-10 00:00:00,859
PLSLBA,2020-09-19 00:00:00,394
PLSLBA,2020-10-05 00:00:00,555
PLSLBA,2020-12-06 00:00:00,41
PLSLBA,2020-12-31 00:00:00,58
PLSLBB,2020-09-28 00:00:00,1128
PLSLBB,2020-10-06 00:00:00,1163
USLAXA,2020-02-13 00:00:00,7938
USLAXA,2020-03-09 00:00:00,9776
USLAXA,2020-04-17 00:00:00,17726
USLAXA,2020-04-20 00:00:00,20188
USLAXA,2020-06-14 00:00:00,14373
USLAXA,2020-09-13 00:00:00,12937
USLAXA,2020-11-07 00:00:00,5244
USLAXA,2020-11-08 00:00:00,13717
USLAXA,2020-12-09 00:00:00,17982
USNYCA,2020-01-11 00:00:00,2052
USNYCA,2020-01-13 00:00:00,4795
USNYCA,2020-01-19 00:00:00,4260
USNYCA,2020-01-25 00:00:00,2876
USNYCA,2020-04-02 00:00:00,9599
USNYCA,2020-07-16 00:00:00,8769
USNYCA,2020-08-30 00:00:00,11584
USNYCA,2020-11-03 00:00:00,10951
USNYCA,2020-12-13 00:00:00,14308
AUMELA,2020-01-14 00:00:00,5
AUMELA,2020-02-06 00:00:00,18
AUMELA,2020-02-18 00:00:00,24
AUMELA,2020-02-20 00:00:00,19
AUMELA,2020-04-09 00:00:00,40
AUMELA,2020-05-06 00:00:00,24
AUMELA,2020-05-29 00:00:00,76
AUMELA,2020-06-16 00:00:00,148
AUMELA,2020-08-05 00:00:00,168
AUMELA,2020-08-26 00:00:00,7
AUMELA,2020-09-06 00:00:00,5
AUMELA,2020-10-16 00:00:00,5
AUMELA,2020-11-13 00:00:00,224
AUMELA,2020-11-21 00:00:00,7
AUMELA,2020-12-12 00:00:00,38
AUMELA,2020-12-29 00:00:00,91
AUMELA,2021-01-16 00:00:00,22
AUMELB,2020-08-08 00:00:00,1
AUMELB,2020-11-22 00:00:00,286
AUSYDA,2020-05-17 00:00:00,1062
AUSYDA,2020-06-30 00:00:00,2505
AUSYDA,2020-08-16 00:00:00,1686
AUSYDA,2020-10-07 00:00:00,2957
BELGGA,2020-01-09 00:00:00,140
BELGGA,2020-01-21 00:00:00,188
BELGGA,2020-01-25 00:00:00,146
BELGGA,2020-04-09 00:00:00,190
BELGGA,2020-08-05 00:00:00,76
BELGGA,2020-08-26 00:00:00,169
BELGGA,2020-09-05 00:00:00,88
